Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15112,11,27,2462594.26,5,5,4,554,Loyal
15113,111,17,1498442.13,1,2,1,121,Lost
15114,216,23,1746468.42,1,4,2,142,At Risk
15115,5,16,1692214.46,5,1,2,512,New
15116,29,23,2377300.86,4,4,4,444,Loyal
15117,95,15,1886527.92,2,1,3,213,Lost
15118,141,25,1928725.8,1,5,3,153,At Risk
15119,75,20,2719623.15,2,3,5,235,Lost
15120,109,22,3020771.07,1,4,5,145,At Risk
15121,129,22,2165169.92,1,4,3,143,At Risk
15122,13,27,2053424.3,5,5,3,553,Loyal
15123,4,22,2197157.82,5,4,4,544,Loyal
15124,63,18,2185531.66,2,2,3,223,Lost
15125,22,19,1754849.97,4,2,2,422,New
15126,20,26,2365480.05,4,5,4,454,Loyal
15127,76,25,2830284.44,2,5,5,255,At Risk
15128,51,17,1808165.35,3,2,2,322,Lost
15129,18,18,1858012.52,4,2,2,422,New
15130,14,17,1361548.35,5,2,1,521,New
15131,33,23,2213421.73,3,4,4,344,Lost
15132,15,16,1699153.13,4,1,2,412,New
15133,19,21,2642003.43,4,3,5,435,New
15134,25,12,1243819.8699999999,4,1,1,411,New
15135,56,19,1839876.84,2,2,2,222,Lost
15136,96,24,2468732.26,2,4,4,244,At Risk
15137,16,27,3561595.21,4,5,5,455,Loyal
15138,14,14,1034708.01,5,1,1,511,New
15139,195,18,1522612.84,1,2,1,121,Lost
15140,31,23,2814718.51,4,4,5,445,Loyal
15141,127,16,1895522.16,1,1,3,113,Lost
15142,39,29,3228516.98,3,5,5,355,Lost
15143,4,19,2357758.41,5,2,4,524,New
15144,65,22,2428856.59,2,4,4,244,At Risk
15145,64,11,1889985.07,2,1,3,213,Lost
15146,49,15,1854523.3699999999,3,1,2,312,Lost
15147,213,16,1651360.08,1,1,2,112,Lost
15148,41,14,1532105.44,3,1,1,311,Lost
15149,74,25,2765674.83,2,5,5,255,At Risk
15150,71,19,2576636.11,2,2,5,225,Lost
15151,16,20,2268725.68,4,3,4,434,New
15152,20,19,2546572.8000000003,4,2,4,424,New
15153,37,24,2356297.9899999998,3,4,4,344,Lost
15154,7,22,1569552.17,5,4,2,542,Loyal
15155,12,26,1944029.96,5,5,3,553,Loyal
15156,61,27,2946046.52,2,5,5,255,At Risk
15157,338,17,2051798.75,1,2,3,123,Lost
15158,87,15,2046627.81,2,1,3,213,Lost
15159,15,12,1441124.87,4,1,1,411,New
15160,52,12,1356716.39,3,1,1,311,Lost
15161,10,19,2653583.45,5,2,5,525,New
15162,2,17,1856553.38,5,2,2,522,New
15163,29,23,2374010.94,4,4,4,444,Loyal
15164,60,21,1683382.54,2,3,2,232,Lost
15165,65,22,1828118.17,2,4,2,242,At Risk
15166,202,20,2986350.39,1,3,5,135,Lost
15167,53,20,1605725.6,3,3,2,332,Lost
15168,49,24,2141765.36,3,4,3,343,Lost
15169,29,26,2700755.06,4,5,5,455,Loyal
15170,45,18,1554252.78,3,2,2,322,Lost
15171,40,16,1429206.67,3,1,1,311,Lost
15172,134,20,2153098.67,1,3,3,133,Lost
15173,6,22,2556569.01,5,4,4,544,Loyal
15174,20,16,1869776.53,4,1,2,412,New
15175,27,12,828306.07,4,1,1,411,New
15176,232,15,1060179.81,1,1,1,111,Lost
15177,116,19,1860513.44,1,2,2,122,Lost
15178,22,21,2933690.5300000003,4,3,5,435,New
15179,4,16,1757921.93,5,1,2,512,New
15180,57,26,3029720.6999999997,2,5,5,255,At Risk
15181,207,19,2099603.71,1,2,3,123,Lost
15182,47,18,2222163.79,3,2,4,324,Lost
15183,18,21,2569583.67,4,3,4,434,New
15184,107,20,2476938.38,1,3,4,134,Lost
15185,26,16,1810098.05,4,1,2,412,New
15186,7,29,2216672.45,5,5,4,554,Loyal
15187,16,19,2836079.56,4,2,5,425,New
15188,142,22,2606248.91,1,4,5,145,At Risk
15189,42,22,2217015.4,3,4,4,344,Lost
15190,92,19,1774149.62,2,2,2,222,Lost
15191,101,23,2191423.65,1,4,4,144,At Risk
15192,61,22,1685269.64,2,4,2,242,At Risk
15193,99,18,1888225.06,1,2,3,123,Lost
15194,9,17,1746568.93,5,2,2,522,New
15195,34,23,1829758.8,3,4,2,342,Lost
15196,74,21,2247852.56,2,3,4,234,Lost
15197,62,28,2780033.42,2,5,5,255,At Risk
15198,1,19,1703669.9,5,2,2,522,New
15199,76,14,1938659.09,2,1,3,213,Lost
15200,123,17,1982807.1099999999,1,2,3,123,Lost
15201,31,23,1757100.6,4,4,2,442,Loyal
15202,27,17,1685517.32,4,2,2,422,New
15203,28,22,2119188.3,4,4,3,443,Loyal
15204,153,20,1807084.57,1,3,2,132,Lost
15205,33,20,1882919.54,3,3,3,333,Lost
15206,175,12,857845.0599999999,1,1,1,111,Lost
15207,27,14,1379605.2,4,1,1,411,New
15208,68,20,2311326.8,2,3,4,234,Lost
15209,9,26,3164694.05,5,5,5,555,VIP
15210,28,20,2614463.84,4,3,5,435,New
15211,7,19,1771935.81,5,2,2,522,New
15212,36,24,3089283.34,3,4,5,345,Lost
15213,18,29,2504084.77,4,5,4,454,Loyal
15214,181,20,2039990.25,1,3,3,133,Lost
15215,36,21,3040979.99,3,3,5,335,Lost
15216,100,12,1099364.65,1,1,1,111,Lost
15217,104,20,1232163.71,1,3,1,131,Lost
15218,84,23,3051906.2399999998,2,4,5,245,At Risk
15219,55,27,1632186.4,3,5,2,352,Lost
15220,85,14,1757714.75,2,1,2,212,Lost
15221,230,16,1372636.07,1,1,1,111,Lost
15222,73,26,1633368.54,2,5,2,252,At Risk
15223,39,14,1526238.26,3,1,1,311,Lost
15224,65,23,1798092.45,2,4,2,242,At Risk
15225,13,17,1979042.72,5,2,3,523,New
15226,175,23,2286765.79,1,4,4,144,At Risk
15227,6,23,2514771.5,5,4,4,544,Loyal
15228,22,21,1819094.47,4,3,2,432,New
15229,9,31,3655934.0300000003,5,5,5,555,VIP
15230,137,17,2411929.9,1,2,4,124,Lost
15231,20,17,1804596.8599999999,4,2,2,422,New
15232,78,24,2487809.13,2,4,4,244,At Risk
15233,18,22,2457108.33,4,4,4,444,Loyal
15234,81,22,2266552.14,2,4,4,244,At Risk
15235,15,17,1360107.86,4,2,1,421,New
15236,117,24,2894602.82,1,4,5,145,At Risk
15237,5,25,2038430.35,5,5,3,553,Loyal
15238,28,25,3428454.9,4,5,5,455,Loyal
15239,168,18,2214811.88,1,2,4,124,Lost
15240,18,25,2308392.24,4,5,4,454,Loyal
15241,65,21,1932726.67,2,3,3,233,Lost
15242,17,22,1774049.65,4,4,2,442,Loyal
15243,81,17,2147487.42,2,2,3,223,Lost
15244,68,22,2126989.46,2,4,3,243,At Risk
15245,199,18,1012226.67,1,2,1,121,Lost
15246,30,24,2931167.11,4,4,5,445,Loyal
15247,137,20,2341035.72,1,3,4,134,Lost
15248,70,22,1937804.01,2,4,3,243,At Risk
15249,24,23,3000606.67,4,4,5,445,Loyal
15250,48,31,2455554.14,3,5,4,354,Lost
15251,90,22,2308053.72,2,4,4,244,At Risk
15252,86,22,2037958.72,2,4,3,243,At Risk
15253,18,22,2641823.4899999998,4,4,5,445,Loyal
15254,32,17,2054145.95,3,2,3,323,Lost
15255,52,20,1714334.67,3,3,2,332,Lost
15256,81,28,2943871.43,2,5,5,255,At Risk
15257,32,17,1307165.08,3,2,1,321,Lost
15258,70,21,1253257.45,2,3,1,231,Lost
15259,70,17,2133595.39,2,2,3,223,Lost
15260,12,24,2448122.96,5,4,4,544,Loyal
15261,74,23,2097809.86,2,4,3,243,At Risk
15262,14,23,2611847.2600000002,5,4,5,545,Loyal
15263,9,24,2084167.03,5,4,3,543,Loyal
15264,69,15,1547079.1400000001,2,1,2,212,Lost
15265,170,17,2072726.48,1,2,3,123,Lost
15266,5,30,3351962.32,5,5,5,555,VIP
15267,55,17,1909484.76,3,2,3,323,Lost
15268,2,18,1930212.8199999998,5,2,3,523,New
15269,60,12,939255.57,2,1,1,211,Lost
15270,27,31,2540148.1,4,5,4,454,Loyal
15271,236,19,1777688.35,1,2,2,122,Lost
15272,1,25,3362533.85,5,5,5,555,VIP
15273,76,31,2777392.79,2,5,5,255,At Risk
15274,92,13,1156838.61,2,1,1,211,Lost
15275,75,22,2399744.83,2,4,4,244,At Risk
15276,195,27,2098360.12,1,5,3,153,At Risk
15277,22,35,3294582.95,4,5,5,455,Loyal
15278,11,21,1656395.23,5,3,2,532,New
15279,8,21,2789861.54,5,3,5,535,New
15280,58,21,1982981.82,2,3,3,233,Lost
15281,26,23,2871154.96,4,4,5,445,Loyal
15282,18,19,1905598.76,4,2,3,423,New
15283,43,18,2144052.07,3,2,3,323,Lost
15284,18,21,1664647.42,4,3,2,432,New
15285,106,22,2969550.6,1,4,5,145,At Risk
15286,44,14,1323929.4100000001,3,1,1,311,Lost
15287,122,25,2783229.55,1,5,5,155,At Risk
15288,7,22,2556370.89,5,4,4,544,Loyal
15289,62,24,1913302.89,2,4,3,243,At Risk
15290,21,28,3728000.88,4,5,5,455,Loyal
15291,11,23,2578928.18,5,4,5,545,Loyal
15292,177,24,1899701.49,1,4,3,143,At Risk
15293,49,15,1786160.59,3,1,2,312,Lost
15294,79,20,2659835.81,2,3,5,235,Lost
15295,42,20,2060785.04,3,3,3,333,Lost
15296,138,18,1985041.7,1,2,3,123,Lost
15297,83,17,2250653.55,2,2,4,224,Lost
15298,2,13,1596630.77,5,1,2,512,New
15299,97,16,1861721.5,1,1,2,112,Lost
15300,30,27,2120001.89,4,5,3,453,Loyal
15301,10,8,705614.56,5,1,1,511,New
15302,9,24,2170123.7,5,4,3,543,Loyal
15303,46,20,1739853.19,3,3,2,332,Lost
15304,5,22,1917688.59,5,4,3,543,Loyal
15305,132,19,1920820.81,1,2,3,123,Lost
15306,97,15,1816063.19,1,1,2,112,Lost
15307,83,21,1525428.87,2,3,1,231,Lost
15308,73,24,3001366.66,2,4,5,245,At Risk
15309,63,18,2641119.4899999998,2,2,5,225,Lost
15310,24,15,940503.49,4,1,1,411,New
15311,39,18,2102259.46,3,2,3,323,Lost
15312,28,15,1612725.99,4,1,2,412,New
15313,49,21,1832664.6099999999,3,3,2,332,Lost
15314,101,17,1925154.53,1,2,3,123,Lost
15315,45,23,2434561.86,3,4,4,344,Lost
15316,204,16,1631503.27,1,1,2,112,Lost
15317,85,25,3026938.54,2,5,5,255,At Risk
15318,161,12,1285534.65,1,1,1,111,Lost
15319,20,27,2556532.81,4,5,4,454,Loyal
15320,24,21,1989219.08,4,3,3,433,New
15321,114,20,1933296.8599999999,1,3,3,133,Lost
15322,87,20,1438269.44,2,3,1,231,Lost
15323,7,28,2467093.45,5,5,4,554,Loyal
15324,28,24,2954295.64,4,4,5,445,Loyal
15325,43,8,1267758.34,3,1,1,311,Lost
15326,22,19,1788107.53,4,2,2,422,New
15327,39,18,1660969.09,3,2,2,322,Lost
15328,13,18,1592401.55,5,2,2,522,New
15329,44,27,2759361.8,3,5,5,355,Lost
15330,65,28,2996880.63,2,5,5,255,At Risk
15331,60,16,1618721.27,2,1,2,212,Lost
15332,11,22,2220509.2,5,4,4,544,Loyal
15333,24,22,1716741.71,4,4,2,442,Loyal
15334,55,26,3269021.8,3,5,5,355,Lost
15335,48,23,2117869.63,3,4,3,343,Lost
15336,81,20,1642058.22,2,3,2,232,Lost
15337,98,23,3539749.0100000002,1,4,5,145,At Risk
15338,107,17,1804835.7,1,2,2,122,Lost
15339,3,21,2026147.92,5,3,3,533,New
15340,75,18,1624241.67,2,2,2,222,Lost
15341,200,18,1765793.3,1,2,2,122,Lost
15342,42,23,2110329.51,3,4,3,343,Lost
15343,45,17,1740011.28,3,2,2,322,Lost
15344,143,15,1265289.73,1,1,1,111,Lost
15345,6,21,2962450.27,5,3,5,535,New
15346,88,14,1338814.9000000001,2,1,1,211,Lost
15347,76,19,1874845.13,2,2,2,222,Lost
15348,29,26,2720721.96,4,5,5,455,Loyal
15349,62,18,1665095.78,2,2,2,222,Lost
15350,49,27,3437575.71,3,5,5,355,Lost
15351,74,23,2772070.46,2,4,5,245,At Risk
15352,6,22,2219044.96,5,4,4,544,Loyal
15353,7,24,2365074.12,5,4,4,544,Loyal
15354,7,13,1386788.47,5,1,1,511,New
15355,83,18,1065046.85,2,2,1,221,Lost
15356,4,26,1922631.32,5,5,3,553,Loyal
15357,103,18,1103104.27,1,2,1,121,Lost
15358,55,22,1831002.56,3,4,2,342,Lost
15359,19,17,1860738.6,4,2,2,422,New
15360,95,26,2864328.8,2,5,5,255,At Risk
15361,160,19,1815127.91,1,2,2,122,Lost
15362,86,19,2006689.16,2,2,3,223,Lost
15363,156,20,2357879.26,1,3,4,134,Lost
15364,24,26,2879758.17,4,5,5,455,Loyal
15365,111,15,1597764.96,1,1,2,112,Lost
15366,130,21,2496925.98,1,3,4,134,Lost
15367,23,16,2228632.93,4,1,4,414,New
15368,44,25,2868058.75,3,5,5,355,Lost
15369,41,18,1438871.82,3,2,1,321,Lost
15370,69,17,1916098.18,2,2,3,223,Lost
15371,47,18,1525341.19,3,2,1,321,Lost
15372,12,22,3165321.59,5,4,5,545,Loyal
15373,77,16,1142440.44,2,1,1,211,Lost
15374,52,18,1966038.6,3,2,3,323,Lost
15375,132,16,1892773.04,1,1,3,113,Lost
15376,78,30,3463036.2399999998,2,5,5,255,At Risk
15377,24,13,2051729.33,4,1,3,413,New
15378,18,22,1862645.6099999999,4,4,2,442,Loyal
15379,10,17,2092787.09,5,2,3,523,New
15380,51,18,1525239.94,3,2,1,321,Lost
15381,66,23,2286749.31,2,4,4,244,At Risk
15382,10,18,1706263.7,5,2,2,522,New
15383,128,16,1271624.08,1,1,1,111,Lost
15384,20,21,2924661.83,4,3,5,435,New
15385,6,25,2151970.0,5,5,3,553,Loyal
15386,22,22,2116298.81,4,4,3,443,Loyal
15387,124,12,1530272.55,1,1,1,111,Lost
15388,92,22,2123025.94,2,4,3,243,At Risk
15389,213,11,1317651.87,1,1,1,111,Lost
15390,189,20,1617297.7,1,3,2,132,Lost
15391,28,26,2823629.87,4,5,5,455,Loyal
15392,121,18,1796501.08,1,2,2,122,Lost
15393,175,22,2419808.36,1,4,4,144,At Risk
15394,25,23,2302676.59,4,4,4,444,Loyal
15395,95,12,1047897.3300000001,2,1,1,211,Lost
15396,53,24,2624561.05,3,4,5,345,Lost
15397,181,10,873988.81,1,1,1,111,Lost
15398,12,19,1918861.22,5,2,3,523,New
15399,62,18,1728097.77,2,2,2,222,Lost
15400,28,17,1585164.71,4,2,2,422,New
15401,25,22,2939732.52,4,4,5,445,Loyal
15402,56,19,1954956.77,2,2,3,223,Lost
15403,1,12,1484358.24,5,1,1,511,New
15404,6,26,1881474.79,5,5,3,553,Loyal
15405,12,25,2475587.59,5,5,4,554,Loyal
15406,32,23,3007628.55,3,4,5,345,Lost
15407,53,20,2191435.84,3,3,4,334,Lost
15408,55,15,1563941.16,3,1,2,312,Lost
15409,20,24,2434975.73,4,4,4,444,Loyal
15410,31,16,1502061.4,4,1,1,411,New
15411,29,17,1760614.63,4,2,2,422,New
15412,36,19,2538465.06,3,2,4,324,Lost
15413,5,24,3169905.93,5,4,5,545,Loyal
15414,53,28,2716920.11,3,5,5,355,Lost
15415,13,22,2428985.29,5,4,4,544,Loyal
15416,107,18,1710807.27,1,2,2,122,Lost
15417,1,21,1657359.53,5,3,2,532,New
15418,15,13,1656501.4100000001,4,1,2,412,New
15419,41,27,2213502.02,3,5,4,354,Lost
15420,48,16,1799713.87,3,1,2,312,Lost
15421,21,25,2505082.1,4,5,4,454,Loyal
15422,14,25,2149151.7,5,5,3,553,Loyal
15423,50,25,2815876.42,3,5,5,355,Lost
15424,54,24,1923107.54,3,4,3,343,Lost
15425,85,17,1537413.53,2,2,1,221,Lost
15426,15,18,2410020.55,4,2,4,424,New
15427,44,17,1822158.15,3,2,2,322,Lost
15428,44,15,1160953.59,3,1,1,311,Lost
15429,185,17,2180383.91,1,2,3,123,Lost
15430,3,23,2968900.44,5,4,5,545,Loyal
15431,7,18,2004443.45,5,2,3,523,New
15432,64,14,1665752.75,2,1,2,212,Lost
15433,15,19,2510566.9,4,2,4,424,New
15434,116,20,2090011.19,1,3,3,133,Lost
15435,106,24,2545034.92,1,4,4,144,At Risk
15436,6,16,1802787.45,5,1,2,512,New
15437,176,22,2640529.54,1,4,5,145,At Risk
15438,47,16,1998537.63,3,1,3,313,Lost
15439,94,22,1907626.52,2,4,3,243,At Risk
15440,84,20,2166403.93,2,3,3,233,Lost
15441,34,14,1749268.2,3,1,2,312,Lost
15442,159,18,1677495.88,1,2,2,122,Lost
15443,293,23,2508556.5700000003,1,4,4,144,At Risk
15444,32,21,1565105.95,3,3,2,332,Lost
15445,33,24,1903103.08,3,4,3,343,Lost
15446,295,26,3651089.13,1,5,5,155,At Risk
15447,48,19,1758374.54,3,2,2,322,Lost
15448,46,19,2198889.8,3,2,4,324,Lost
15449,10,14,1219501.72,5,1,1,511,New
15450,10,18,1975172.83,5,2,3,523,New
15451,42,17,2444888.44,3,2,4,324,Lost
15452,46,14,1700370.97,3,1,2,312,Lost
15453,57,15,2035679.76,2,1,3,213,Lost
15454,32,21,2309217.92,3,3,4,334,Lost
15455,20,17,2248329.77,4,2,4,424,New
15456,15,12,1127929.05,4,1,1,411,New
15457,24,20,2104957.92,4,3,3,433,New
15458,189,12,852579.38,1,1,1,111,Lost
15459,1,24,2198810.88,5,4,4,544,Loyal
15460,2,20,1807626.4,5,3,2,532,New
15461,165,16,1688318.97,1,1,2,112,Lost
15462,30,21,2366038.34,4,3,4,434,New
15463,171,18,1865587.53,1,2,2,122,Lost
15464,56,21,1919076.01,2,3,3,233,Lost
15465,11,15,2285446.26,5,1,4,514,New
15466,41,14,1005904.68,3,1,1,311,Lost
15467,3,15,2316066.95,5,1,4,514,New
15468,16,18,1293227.8599999999,4,2,1,421,New
15469,44,16,1729346.98,3,1,2,312,Lost
15470,74,27,2111029.57,2,5,3,253,At Risk
15471,76,17,2768583.24,2,2,5,225,Lost
15472,69,19,2070150.6,2,2,3,223,Lost
15473,113,19,2090125.6300000001,1,2,3,123,Lost
15474,57,17,1726733.67,2,2,2,222,Lost
15475,61,18,1838918.38,2,2,2,222,Lost
15476,166,22,3916535.36,1,4,5,145,At Risk
15477,5,16,1491686.76,5,1,1,511,New
15478,114,20,1929789.76,1,3,3,133,Lost
15479,17,19,2099970.16,4,2,3,423,New
15480,35,19,1468176.1,3,2,1,321,Lost
15481,7,23,2142787.86,5,4,3,543,Loyal
15482,76,27,2166257.37,2,5,3,253,At Risk
15483,63,19,1992368.82,2,2,3,223,Lost
15484,70,22,2653851.77,2,4,5,245,At Risk
15485,122,25,2274205.79,1,5,4,154,At Risk
15486,47,21,1746588.0,3,3,2,332,Lost
15487,19,29,3013235.93,4,5,5,455,Loyal
15488,25,20,3520539.99,4,3,5,435,New
15489,30,13,1370675.88,4,1,1,411,New
15490,33,21,1827364.8,3,3,2,332,Lost
15491,29,18,1364462.53,4,2,1,421,New
15492,31,30,2526365.0300000003,4,5,4,454,Loyal
15493,91,21,2254596.7,2,3,4,234,Lost
15494,90,19,1723563.37,2,2,2,222,Lost
15495,48,24,2242908.98,3,4,4,344,Lost
15496,96,20,2325606.15,2,3,4,234,Lost
15497,37,16,2243241.89,3,1,4,314,Lost
15498,62,26,2966586.31,2,5,5,255,At Risk
15499,43,14,1358654.54,3,1,1,311,Lost
15500,31,24,2429740.89,4,4,4,444,Loyal
15501,19,17,2035293.78,4,2,3,423,New
15502,49,20,2757446.63,3,3,5,335,Lost
15503,41,21,2110302.89,3,3,3,333,Lost
15504,48,19,2239359.88,3,2,4,324,Lost
15505,61,25,2177744.63,2,5,3,253,At Risk
15506,167,19,1541882.51,1,2,1,121,Lost
15507,121,17,1632010.98,1,2,2,122,Lost
15508,83,25,2674820.89,2,5,5,255,At Risk
15509,13,19,2439772.47,5,2,4,524,New
15510,52,22,2354489.41,3,4,4,344,Lost
15511,44,18,1766117.81,3,2,2,322,Lost
15512,7,24,3063023.79,5,4,5,545,Loyal
15513,221,22,2185737.39,1,4,3,143,At Risk
15514,142,17,2132406.3,1,2,3,123,Lost
15515,57,21,1737458.91,2,3,2,232,Lost
15516,14,22,1603241.6099999999,5,4,2,542,Loyal
15517,96,20,2088858.18,2,3,3,233,Lost
15518,96,20,2289683.58,2,3,4,234,Lost
15519,59,15,2304707.21,2,1,4,214,Lost
15520,11,18,1834532.43,5,2,2,522,New
15521,48,20,1693586.72,3,3,2,332,Lost
15522,17,22,2205313.94,4,4,4,444,Loyal
15523,49,19,1401136.72,3,2,1,321,Lost
15524,62,14,1766934.5,2,1,2,212,Lost
15525,52,15,1307634.6,3,1,1,311,Lost
15526,78,22,1992832.58,2,4,3,243,At Risk
15527,131,14,1533234.55,1,1,1,111,Lost
15528,48,25,2327444.79,3,5,4,354,Lost
15529,14,20,2035373.8699999999,5,3,3,533,New
15530,6,23,2014026.02,5,4,3,543,Loyal
15531,91,20,1977933.63,2,3,3,233,Lost
15532,167,23,2569900.98,1,4,4,144,At Risk
15533,71,17,1721052.19,2,2,2,222,Lost
15534,20,23,2598844.65,4,4,5,445,Loyal
15535,5,15,1633385.33,5,1,2,512,New
15536,47,21,2623489.63,3,3,5,335,Lost
15537,51,21,1604536.77,3,3,2,332,Lost
15538,43,17,1206699.56,3,2,1,321,Lost
15539,33,12,674326.24,3,1,1,311,Lost
15540,67,27,2679559.12,2,5,5,255,At Risk
15541,84,22,1738104.22,2,4,2,242,At Risk
15542,73,18,1554687.65,2,2,2,222,Lost
15543,67,17,1359328.34,2,2,1,221,Lost
15544,32,26,3472142.03,3,5,5,355,Lost
15545,8,18,2622201.21,5,2,5,525,New
15546,73,22,1959257.8,2,4,3,243,At Risk
15547,83,12,1342245.92,2,1,1,211,Lost
15548,19,22,2617650.6,4,4,5,445,Loyal
15549,52,14,2031060.34,3,1,3,313,Lost
15550,120,19,1927511.63,1,2,3,123,Lost
15551,3,20,1888914.38,5,3,3,533,New
15552,71,12,1468227.38,2,1,1,211,Lost
15553,5,17,1435160.7,5,2,1,521,New
15554,101,23,2429972.6,1,4,4,144,At Risk
15555,119,12,1138863.2,1,1,1,111,Lost
15556,51,20,2240573.42,3,3,4,334,Lost
15557,18,26,2612916.23,4,5,5,455,Loyal
15558,10,27,3105877.62,5,5,5,555,VIP
15559,27,20,2438917.95,4,3,4,434,New
15560,56,22,2868764.97,2,4,5,245,At Risk
15561,122,21,2190988.77,1,3,4,134,Lost
15562,48,18,1876135.21,3,2,2,322,Lost
15563,196,19,2402648.1,1,2,4,124,Lost
15564,107,21,1474827.8399999999,1,3,1,131,Lost
15565,78,18,1582607.51,2,2,2,222,Lost
15566,33,30,4269484.5,3,5,5,355,Lost
15567,73,26,1892863.23,2,5,3,253,At Risk
15568,91,15,1544884.0,2,1,1,211,Lost
15569,26,20,1761556.2,4,3,2,432,New
15570,4,23,1866391.98,5,4,2,542,Loyal
15571,60,16,1428249.48,2,1,1,211,Lost
15572,68,25,2573856.46,2,5,4,254,At Risk
15573,25,22,2425536.09,4,4,4,444,Loyal
15574,108,18,2103434.65,1,2,3,123,Lost
15575,110,19,1944298.25,1,2,3,123,Lost
15576,77,21,1698007.41,2,3,2,232,Lost
15577,177,15,1037513.92,1,1,1,111,Lost
15578,2,21,2107265.1,5,3,3,533,New
15579,6,19,1199317.31,5,2,1,521,New
15580,17,16,1769543.0999999999,4,1,2,412,New
15581,26,29,3215375.11,4,5,5,455,Loyal
15582,30,25,2342604.1,4,5,4,454,Loyal
15583,35,21,1909843.92,3,3,3,333,Lost
15584,25,21,2797157.38,4,3,5,435,New
15585,10,30,3452301.79,5,5,5,555,VIP
15586,59,13,1100817.09,2,1,1,211,Lost
15587,77,22,2738424.96,2,4,5,245,At Risk
15588,60,18,1587605.23,2,2,2,222,Lost
15589,2,19,1546037.82,5,2,1,521,New
15590,28,20,2204875.93,4,3,4,434,New
15591,56,32,2640430.18,2,5,5,255,At Risk
15592,171,14,1264120.94,1,1,1,111,Lost
15593,16,16,1566320.29,4,1,2,412,New
15594,18,25,2661229.39,4,5,5,455,Loyal
15595,20,20,2073607.49,4,3,3,433,New
15596,76,17,1311346.84,2,2,1,221,Lost
15597,103,25,2685278.18,1,5,5,155,At Risk
15598,98,15,1742523.8599999999,1,1,2,112,Lost
15599,39,21,1767679.4,3,3,2,332,Lost
15600,24,25,2793721.34,4,5,5,455,Loyal
15601,94,14,1090801.85,2,1,1,211,Lost
15602,29,15,1339072.52,4,1,1,411,New
15603,33,15,1298155.47,3,1,1,311,Lost
15604,84,18,1791904.45,2,2,2,222,Lost
15605,315,14,1776770.1300000001,1,1,2,112,Lost
15606,166,15,1510012.1,1,1,1,111,Lost
15607,30,21,2619950.32,4,3,5,435,New
15608,46,23,3033552.78,3,4,5,345,Lost
15609,145,12,1131157.88,1,1,1,111,Lost
15610,33,22,2090404.33,3,4,3,343,Lost
15611,26,24,2109837.29,4,4,3,443,Loyal
15612,8,27,2563456.06,5,5,4,554,Loyal
15613,5,22,1919956.83,5,4,3,543,Loyal
15614,28,31,2979558.36,4,5,5,455,Loyal
15615,59,18,2020855.55,2,2,3,223,Lost
15616,15,28,3315921.24,4,5,5,455,Loyal
15617,4,25,2795968.81,5,5,5,555,VIP
15618,34,28,2423305.99,3,5,4,354,Lost
15619,150,22,1657273.68,1,4,2,142,At Risk
15620,10,26,2194423.4,5,5,4,554,Loyal
15621,35,23,1793164.34,3,4,2,342,Lost
15622,43,20,1442247.48,3,3,1,331,Lost
15623,15,29,2978454.51,4,5,5,455,Loyal
15624,88,15,1866752.27,2,1,2,212,Lost
15625,9,22,2993838.81,5,4,5,545,Loyal
15626,129,19,2233564.53,1,2,4,124,Lost
15627,180,13,1514461.82,1,1,1,111,Lost
15628,78,20,2976855.3,2,3,5,235,Lost
15629,26,23,2427616.87,4,4,4,444,Loyal
15630,13,20,1914442.3,5,3,3,533,New
15631,27,15,976353.13,4,1,1,411,New
15632,14,22,1900350.44,5,4,3,543,Loyal
15633,4,21,2810647.24,5,3,5,535,New
15634,3,17,1126957.31,5,2,1,521,New
15635,23,19,2058565.15,4,2,3,423,New
15636,84,21,1803581.44,2,3,2,232,Lost
15637,6,20,2909884.08,5,3,5,535,New
15638,6,18,2164596.2800000003,5,2,3,523,New
15639,16,17,1589226.04,4,2,2,422,New
15640,26,23,2257993.71,4,4,4,444,Loyal
15641,14,24,2474389.9499999997,5,4,4,544,Loyal
15642,7,18,2268273.54,5,2,4,524,New
15643,88,24,1948730.56,2,4,3,243,At Risk
15644,8,26,1930690.44,5,5,3,553,Loyal
15645,46,22,2089983.04,3,4,3,343,Lost
15646,19,19,1524787.99,4,2,1,421,New
15647,1,18,2847636.19,5,2,5,525,New
15648,79,27,2660288.82,2,5,5,255,At Risk
15649,6,23,3078594.94,5,4,5,545,Loyal
15650,4,25,2624796.24,5,5,5,555,VIP
15651,79,23,3567257.35,2,4,5,245,At Risk
15652,97,18,2255798.21,1,2,4,124,Lost
15653,37,22,2548224.31,3,4,4,344,Lost
15654,69,28,3454288.4,2,5,5,255,At Risk
15655,13,17,1683843.69,5,2,2,522,New
15656,5,21,2642729.98,5,3,5,535,New
15657,40,23,3394322.1,3,4,5,345,Lost
15658,48,23,2587954.4099999997,3,4,5,345,Lost
15659,40,26,2364106.74,3,5,4,354,Lost
15660,30,22,2768979.15,4,4,5,445,Loyal
15661,172,18,1744484.16,1,2,2,122,Lost
15662,1,21,2638680.93,5,3,5,535,New
15663,3,31,3099430.2800000003,5,5,5,555,VIP
15664,66,16,1832829.68,2,1,2,212,Lost
15665,15,24,2715665.43,4,4,5,445,Loyal
15666,17,18,1617507.51,4,2,2,422,New
